TIME,GEO,CROPS,Value
2016,Montenegro,Fresh vegetables (including melons) and strawberries,0
2016,Montenegro,Fresh vegetables (including melons),0
2016,Montenegro,Brassicas,0
2016,Montenegro,Cauliflower and broccoli,0
2016,Montenegro,Brussels sprouts,0
2016,Montenegro,Cabbages,0
2016,Montenegro,Other brassicas n.e.c,0
2016,Montenegro,Kohlrabi,0
2016,Montenegro,Leafy and stalked vegetables (excluding brassicas),0
2016,Montenegro,Leeks,0
2016,Montenegro,Celery,0
2016,Montenegro,Lettuces,0
2016,Montenegro,Lettuces - under glass or high accessible cover,0
2016,Montenegro,Endives,0
2016,Montenegro,Spinach,0
2016,Montenegro,Asparagus,0
2016,Montenegro,Chicory,0
2016,Montenegro,Chicory for fresh consumption,0
2016,Montenegro,Chicory for processing,0
2016,Montenegro,Artichokes,0
2016,Montenegro,Other leafy or stalked vegetables n.e.c.,0
2016,Montenegro,Vegetables cultivated for fruit (including melons),0
2016,Montenegro,Tomatoes,0
2016,Montenegro,Tomatoes for fresh consumption,0
2016,Montenegro,Tomatoes for processing,0
2016,Montenegro,Tomatoes - under glass or high accessible cover,0
2016,Montenegro,Cucumbers,0
2016,Montenegro,Cucumbers - under glass or high accessible cover,0
2016,Montenegro,Gherkins,0
2016,Montenegro,Eggplants,0
2016,Montenegro,Courgettes and marrows,0
2016,Montenegro,Gourds and pumpkins,0
2016,Montenegro,Muskmelons,0
2016,Montenegro,Watermelons,0
2016,Montenegro,Peppers (capsicum),0
2016,Montenegro,Peppers (capsicum) - under glass or high accessible cover,0
2016,Montenegro,Other vegetables cultivated for fruit n.e.c.,0
2016,Montenegro,"Root, tuber and bulb vegetables",0
2016,Montenegro,Carrots,0
2016,Montenegro,Onions,0
2016,Montenegro,Shallots,0
2016,Montenegro,Beetroot,0
2016,Montenegro,Celeriac,0
2016,Montenegro,Radishes,0
2016,Montenegro,Garlic,0
2016,Montenegro,"Other root, tuber and bulb vegetables n.e.c.",0
2016,Montenegro,Fresh pulses,0
2016,Montenegro,Fresh peas,0
2016,Montenegro,Fresh beans,0
2016,Montenegro,Other fresh pulses n.e.c.,0
2016,Montenegro,Other fresh vegetables n.e.c.,0
2016,Montenegro,Strawberries,0
2016,Montenegro,Strawberries - under glass or high accesible cover,0
2016,Montenegro,Flowers and ornamental plants (excluding nurseries),0
2016,Montenegro,Seeds and seedlings,0
2016,Montenegro,Other arable land crops n.e.c.,0
2016,Montenegro,Fallow land,0
2016,Montenegro,Permanent grassland,0
2016,Montenegro,Permanent crops,0
2016,Montenegro,Permanent crops for human consumption including those from kitchen gardens,0
2016,Montenegro,Permanent crops for human consumption,0
2016,Montenegro,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",0
2016,Montenegro,Pome fruits,0
2016,Montenegro,Apples,0
2016,Montenegro,Apples for fresh consumption,0
2016,Montenegro,Apples for processing,0
2016,Montenegro,Pears,0
2016,Montenegro,Pears for fresh consumption,0
2016,Montenegro,Pears for processing,0
2016,Montenegro,Other pome fruits n.e.c.,0
2016,Montenegro,Stone fruits,0
2016,Montenegro,Peaches and nectarines,0
2016,Montenegro,Peaches,0
2016,Montenegro,Nectarines,0
2016,Montenegro,Peaches and nectarines for processing,0
2016,Montenegro,Apricots,0
2016,Montenegro,Cherries,0
2016,Montenegro,Sour cherries,0
2016,Montenegro,Sweet cherries,0
2016,Montenegro,Plums,0
2016,Montenegro,Other stone fruits n.e.c,0
2016,Montenegro,Fruits from subtropical and tropical climate zones,0
2016,Montenegro,Figs,0
2016,Montenegro,Kiwis,0
2016,Montenegro,Avocados,0
2016,Montenegro,Bananas,0
2016,Montenegro,Other fruits from subtropical and tropical climate zones n.e.c.,0
2016,Montenegro,Berries (excluding strawberries),0
2016,Montenegro,Currants,0
2016,Montenegro,Blackcurrants,0
2016,Montenegro,Redcurrants,0
2016,Montenegro,Raspberries,0
2016,Montenegro,Blueberries,0
2016,Montenegro,Other berries n.e.c.,0
2016,Montenegro,Gooseberries,0
2016,Montenegro,Nuts,0
2016,Montenegro,Walnuts,0
2016,Montenegro,Hazelnuts,0
2016,Montenegro,Almonds,0
2016,Montenegro,Chestnuts,0
2016,Montenegro,Other nuts n.e.c.,0
2016,Montenegro,Citrus fruits,0
2016,Montenegro,Oranges,0
2016,Montenegro,Navel oranges,0
2016,Montenegro,White oranges (blancas),0
2016,Montenegro,Blood oranges (sanguines),0
2016,Montenegro,Others oranges n.e.c,0
2016,Montenegro,Small citrus fruits,0
2016,Montenegro,Satsumas,0
2016,Montenegro,Clementines,0
2016,Montenegro,Other small citrus fruits (including hybrids) n.e.c.,0
2016,Montenegro,Lemons and acid limes,0
2016,Montenegro,Yellow lemons,0
2016,Montenegro,Acid limes,0
2016,Montenegro,Pomelos and grapefruit,0
2016,Montenegro,Other citrus fruits n.e.c.,0
2016,Montenegro,Grapes,0
2016,Montenegro,Grapes for wines,0
2016,Montenegro,Grapes for wines with protected designation of origin (PDO),0
2016,Montenegro,Grapes for wines with protected geographical indication (PGI),0
2016,Montenegro,Grapes for other wines n.e.c. (without PDO/PGI),0
2016,Montenegro,Grapes for table use,0
2016,Montenegro,Grapes for raisins,0
2016,Montenegro,Grapes for other purposes n.e.c.,0
2016,Montenegro,Olives,0
2016,Montenegro,Olives for table use,0
2016,Montenegro,Olives for oil,0
2016,Montenegro,Other permanent crops for human consumption n.e.c.,0
2016,Montenegro,Nurseries,0
2016,Montenegro,Other permanent crops,0
2016,Montenegro,Kitchen gardens,0
2016,Montenegro,Cultivated mushrooms,0
2016,Montenegro,Champignons,0
2016,Montenegro,Other cultivated mushrooms n.e.c.,0
2016,"Former Yugoslav Republic of Macedonia, the",Utilised Agricultural Area,0
2016,"Former Yugoslav Republic of Macedonia, the",Arable land,0
2016,"Former Yugoslav Republic of Macedonia, the",Cereals for the production of grain (including seed),633.25
2016,"Former Yugoslav Republic of Macedonia, the",Cereals (excluding rice) for the production of grain (including seed),604.18
2016,"Former Yugoslav Republic of Macedonia, the",Wheat and spelt,302.82
2016,"Former Yugoslav Republic of Macedonia, the",Common wheat and spelt,302.82
2016,"Former Yugoslav Republic of Macedonia, the",Common winter wheat and spelt,272.31
2016,"Former Yugoslav Republic of Macedonia, the",Common spring wheat and spelt,30.51
2016,"Former Yugoslav Republic of Macedonia, the",Durum wheat,0
2016,"Former Yugoslav Republic of Macedonia, the",Rye and winter cereal mixtures (maslin),10.19
2016,"Former Yugoslav Republic of Macedonia, the",Rye,10.19
2016,"Former Yugoslav Republic of Macedonia, the",Winter cereal mixtures (maslin),0
2016,"Former Yugoslav Republic of Macedonia, the",Barley,142.77
2016,"Former Yugoslav Republic of Macedonia, the",Winter barley,138.94
2016,"Former Yugoslav Republic of Macedonia, the",Spring barley,3.83
2016,"Former Yugoslav Republic of Macedonia, the",Oats and spring cereal mixtures (mixed grain other than maslin),7.61
2016,"Former Yugoslav Republic of Macedonia, the",Oats,7.61
2016,"Former Yugoslav Republic of Macedonia, the",Spring cereal mixtures (mixed grain other than maslin),0
2016,"Former Yugoslav Republic of Macedonia, the",Grain maize and corn-cob-mix,140.79
2016,"Former Yugoslav Republic of Macedonia, the",Triticale,0
2016,"Former Yugoslav Republic of Macedonia, the",Sorghum,0
2016,"Former Yugoslav Republic of Macedonia, the","Other cereals n.e.c. (buckwheat, millet, canary seed, etc.)",0
2016,"Former Yugoslav Republic of Macedonia, the",Rice,29.08
2016,"Former Yugoslav Republic of Macedonia, the",Rice Indica,0
2016,"Former Yugoslav Republic of Macedonia, the",Rice Japonica,0
2016,"Former Yugoslav Republic of Macedonia, the",Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),13.6
2016,"Former Yugoslav Republic of Macedonia, the",Field peas,0
2016,"Former Yugoslav Republic of Macedonia, the",Broad and field beans,13.6
2016,"Former Yugoslav Republic of Macedonia, the",Sweet lupins,0
2016,"Former Yugoslav Republic of Macedonia, the",Other dry pulses and protein crops n.e.c.,0
2016,"Former Yugoslav Republic of Macedonia, the",Root crops,199.19
2016,"Former Yugoslav Republic of Macedonia, the",Potatoes (including seed potatoes),199.19
2016,"Former Yugoslav Republic of Macedonia, the",Sugar beet (excluding seed),0
2016,"Former Yugoslav Republic of Macedonia, the",Other root crops n.e.c.,0
2016,"Former Yugoslav Republic of Macedonia, the",Industrial crops,0
2016,"Former Yugoslav Republic of Macedonia, the",Oilseeds,8.5
2016,"Former Yugoslav Republic of Macedonia, the","Rape, turnip rape, sunflower seeds and soya",8.5
2016,"Former Yugoslav Republic of Macedonia, the",Rape and turnip rape seeds,1.2
2016,"Former Yugoslav Republic of Macedonia, the",Winter rape and turnip rape seeds,1.2
2016,"Former Yugoslav Republic of Macedonia, the",Spring rape and turnip rape seeds,0
2016,"Former Yugoslav Republic of Macedonia, the",Sunflower seed,7.29
2016,"Former Yugoslav Republic of Macedonia, the",Soya,0.01
2016,"Former Yugoslav Republic of Macedonia, the",Linseed (oilflax),0
2016,"Former Yugoslav Republic of Macedonia, the",Cotton seed,0
2016,"Former Yugoslav Republic of Macedonia, the",Other oilseed crops n.e.c.,0
2016,"Former Yugoslav Republic of Macedonia, the",Fibre crops,0
2016,"Former Yugoslav Republic of Macedonia, the",Fibre flax,0
2016,"Former Yugoslav Republic of Macedonia, the",Hemp,0
2016,"Former Yugoslav Republic of Macedonia, the",Cotton fibre,0
2016,"Former Yugoslav Republic of Macedonia, the",Other fibre crops n.e.c.,0
2016,"Former Yugoslav Republic of Macedonia, the",Tobacco,24.57
2016,"Former Yugoslav Republic of Macedonia, the",Hops,0
2016,"Former Yugoslav Republic of Macedonia, the","Aromatic, medicinal and culinary plants",0
2016,"Former Yugoslav Republic of Macedonia, the",Energy crops n.e.c.,0
2016,"Former Yugoslav Republic of Macedonia, the",Other industrial crops n.e.c.,0
2016,"Former Yugoslav Republic of Macedonia, the",Plants harvested green from arable land,321.1
2016,"Former Yugoslav Republic of Macedonia, the",Temporary grasses and grazings,9.92
2016,"Former Yugoslav Republic of Macedonia, the",Leguminous plants harvested green,159.81
2016,"Former Yugoslav Republic of Macedonia, the",Lucerne,129.63
2016,"Former Yugoslav Republic of Macedonia, the",Other leguminous plants harvested green n.e.c.,30.18
2016,"Former Yugoslav Republic of Macedonia, the",Clover and mixtures,0
2016,"Former Yugoslav Republic of Macedonia, the",Green maize,151.37
2016,"Former Yugoslav Republic of Macedonia, the",Other cereals harvested green (excluding green maize),0
2016,"Former Yugoslav Republic of Macedonia, the",Other plants harvested green from arable land n.e.c.,0
2016,"Former Yugoslav Republic of Macedonia, the",Fresh vegetables (including melons) and strawberries,0
2016,"Former Yugoslav Republic of Macedonia, the",Fresh vegetables (including melons),0
2016,"Former Yugoslav Republic of Macedonia, the",Brassicas,0
2016,"Former Yugoslav Republic of Macedonia, the",Cauliflower and broccoli,0
2016,"Former Yugoslav Republic of Macedonia, the",Brussels sprouts,0
2016,"Former Yugoslav Republic of Macedonia, the",Cabbages,0
2016,"Former Yugoslav Republic of Macedonia, the",Other brassicas n.e.c,0
2016,"Former Yugoslav Republic of Macedonia, the",Kohlrabi,0
2016,"Former Yugoslav Republic of Macedonia, the",Leafy and stalked vegetables (excluding brassicas),0
2016,"Former Yugoslav Republic of Macedonia, the",Leeks,0
2016,"Former Yugoslav Republic of Macedonia, the",Celery,0
2016,"Former Yugoslav Republic of Macedonia, the",Lettuces,0
2016,"Former Yugoslav Republic of Macedonia, the",Lettuces - under glass or high accessible cover,0
2016,"Former Yugoslav Republic of Macedonia, the",Endives,0
2016,"Former Yugoslav Republic of Macedonia, the",Spinach,0
2016,"Former Yugoslav Republic of Macedonia, the",Asparagus,0
2016,"Former Yugoslav Republic of Macedonia, the",Chicory,0
2016,"Former Yugoslav Republic of Macedonia, the",Chicory for fresh consumption,0
2016,"Former Yugoslav Republic of Macedonia, the",Chicory for processing,0
2016,"Former Yugoslav Republic of Macedonia, the",Artichokes,0
2016,"Former Yugoslav Republic of Macedonia, the",Other leafy or stalked vegetables n.e.c.,0
2016,"Former Yugoslav Republic of Macedonia, the",Vegetables cultivated for fruit (including melons),0
2016,"Former Yugoslav Republic of Macedonia, the",Tomatoes,0
2016,"Former Yugoslav Republic of Macedonia, the",Tomatoes for fresh consumption,0
2016,"Former Yugoslav Republic of Macedonia, the",Tomatoes for processing,0
2016,"Former Yugoslav Republic of Macedonia, the",Tomatoes - under glass or high accessible cover,0
2016,"Former Yugoslav Republic of Macedonia, the",Cucumbers,0
2016,"Former Yugoslav Republic of Macedonia, the",Cucumbers - under glass or high accessible cover,0
2016,"Former Yugoslav Republic of Macedonia, the",Gherkins,0
2016,"Former Yugoslav Republic of Macedonia, the",Eggplants,0
2016,"Former Yugoslav Republic of Macedonia, the",Courgettes and marrows,0
2016,"Former Yugoslav Republic of Macedonia, the",Gourds and pumpkins,0
2016,"Former Yugoslav Republic of Macedonia, the",Muskmelons,0
2016,"Former Yugoslav Republic of Macedonia, the",Watermelons,0
2016,"Former Yugoslav Republic of Macedonia, the",Peppers (capsicum),0
2016,"Former Yugoslav Republic of Macedonia, the",Peppers (capsicum) - under glass or high accessible cover,0
2016,"Former Yugoslav Republic of Macedonia, the",Other vegetables cultivated for fruit n.e.c.,0
2016,"Former Yugoslav Republic of Macedonia, the","Root, tuber and bulb vegetables",0
2016,"Former Yugoslav Republic of Macedonia, the",Carrots,0
2016,"Former Yugoslav Republic of Macedonia, the",Onions,0
2016,"Former Yugoslav Republic of Macedonia, the",Shallots,0
2016,"Former Yugoslav Republic of Macedonia, the",Beetroot,0
2016,"Former Yugoslav Republic of Macedonia, the",Celeriac,0
2016,"Former Yugoslav Republic of Macedonia, the",Radishes,0
2016,"Former Yugoslav Republic of Macedonia, the",Garlic,0
2016,"Former Yugoslav Republic of Macedonia, the","Other root, tuber and bulb vegetables n.e.c.",0
2016,"Former Yugoslav Republic of Macedonia, the",Fresh pulses,0
2016,"Former Yugoslav Republic of Macedonia, the",Fresh peas,0
2016,"Former Yugoslav Republic of Macedonia, the",Fresh beans,0
2016,"Former Yugoslav Republic of Macedonia, the",Other fresh pulses n.e.c.,0
2016,"Former Yugoslav Republic of Macedonia, the",Other fresh vegetables n.e.c.,0
2016,"Former Yugoslav Republic of Macedonia, the",Strawberries,0
2016,"Former Yugoslav Republic of Macedonia, the",Strawberries - under glass or high accesible cover,0
2016,"Former Yugoslav Republic of Macedonia, the",Flowers and ornamental plants (excluding nurseries),0
2016,"Former Yugoslav Republic of Macedonia, the",Seeds and seedlings,0
2016,"Former Yugoslav Republic of Macedonia, the",Other arable land crops n.e.c.,0
2016,"Former Yugoslav Republic of Macedonia, the",Fallow land,0
2016,"Former Yugoslav Republic of Macedonia, the",Permanent grassland,0
2016,"Former Yugoslav Republic of Macedonia, the",Permanent crops,0
2016,"Former Yugoslav Republic of Macedonia, the",Permanent crops for human consumption including those from kitchen gardens,0
2016,"Former Yugoslav Republic of Macedonia, the",Permanent crops for human consumption,0
2016,"Former Yugoslav Republic of Macedonia, the","Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",0
2016,"Former Yugoslav Republic of Macedonia, the",Pome fruits,0
2016,"Former Yugoslav Republic of Macedonia, the",Apples,0
2016,"Former Yugoslav Republic of Macedonia, the",Apples for fresh consumption,0
2016,"Former Yugoslav Republic of Macedonia, the",Apples for processing,0
2016,"Former Yugoslav Republic of Macedonia, the",Pears,0
2016,"Former Yugoslav Republic of Macedonia, the",Pears for fresh consumption,0
2016,"Former Yugoslav Republic of Macedonia, the",Pears for processing,0
2016,"Former Yugoslav Republic of Macedonia, the",Other pome fruits n.e.c.,0
2016,"Former Yugoslav Republic of Macedonia, the",Stone fruits,0
2016,"Former Yugoslav Republic of Macedonia, the",Peaches and nectarines,0
2016,"Former Yugoslav Republic of Macedonia, the",Peaches,0
2016,"Former Yugoslav Republic of Macedonia, the",Nectarines,0
2016,"Former Yugoslav Republic of Macedonia, the",Peaches and nectarines for processing,0
2016,"Former Yugoslav Republic of Macedonia, the",Apricots,0
2016,"Former Yugoslav Republic of Macedonia, the",Cherries,0
2016,"Former Yugoslav Republic of Macedonia, the",Sour cherries,0
2016,"Former Yugoslav Republic of Macedonia, the",Sweet cherries,0
2016,"Former Yugoslav Republic of Macedonia, the",Plums,0
2016,"Former Yugoslav Republic of Macedonia, the",Other stone fruits n.e.c,0
2016,"Former Yugoslav Republic of Macedonia, the",Fruits from subtropical and tropical climate zones,0
2016,"Former Yugoslav Republic of Macedonia, the",Figs,0
2016,"Former Yugoslav Republic of Macedonia, the",Kiwis,0
2016,"Former Yugoslav Republic of Macedonia, the",Avocados,0
2016,"Former Yugoslav Republic of Macedonia, the",Bananas,0
2016,"Former Yugoslav Republic of Macedonia, the",Other fruits from subtropical and tropical climate zones n.e.c.,0
2016,"Former Yugoslav Republic of Macedonia, the",Berries (excluding strawberries),0
2016,"Former Yugoslav Republic of Macedonia, the",Currants,0
2016,"Former Yugoslav Republic of Macedonia, the",Blackcurrants,0
2016,"Former Yugoslav Republic of Macedonia, the",Redcurrants,0
2016,"Former Yugoslav Republic of Macedonia, the",Raspberries,0
2016,"Former Yugoslav Republic of Macedonia, the",Blueberries,0
2016,"Former Yugoslav Republic of Macedonia, the",Other berries n.e.c.,0
2016,"Former Yugoslav Republic of Macedonia, the",Gooseberries,0
2016,"Former Yugoslav Republic of Macedonia, the",Nuts,0
2016,"Former Yugoslav Republic of Macedonia, the",Walnuts,0
2016,"Former Yugoslav Republic of Macedonia, the",Hazelnuts,0
2016,"Former Yugoslav Republic of Macedonia, the",Almonds,0
2016,"Former Yugoslav Republic of Macedonia, the",Chestnuts,0
2016,"Former Yugoslav Republic of Macedonia, the",Other nuts n.e.c.,0
2016,"Former Yugoslav Republic of Macedonia, the",Citrus fruits,0
2016,"Former Yugoslav Republic of Macedonia, the",Oranges,0
2016,"Former Yugoslav Republic of Macedonia, the",Navel oranges,0
2016,"Former Yugoslav Republic of Macedonia, the",White oranges (blancas),0
2016,"Former Yugoslav Republic of Macedonia, the",Blood oranges (sanguines),0
